ticker,exchange,company_name,period,document_type,source_type,source_name,source_url,official_domain,candidate_origin,candidate_score,candidate_score_band,expected_file_type,consolidated_status,final_url,http_status,content_type,detected_file_type,local_path,file_hash,downloaded_at,download_status,document_confidence,manual_review_required,review_reason,notes
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh#menu,viglacera.com.vn,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-hop-nhat-quy-i2026-tieng-anh#menu,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_413cf32c567e145a.html,413cf32c567e145a192183e9875132e702715aa7602c7d508627a0893eed9fa4,2026-06-06T13:17:27+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,viglacera.com.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,2026-06-06T13:17:30+00:00,HTML_SNAPSHOT_SAVED,medium,True,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE"
VGC,HOSE,Viglacera,2026,annual_report,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/bctc-hop-nhat-va-giai-trinh-q-i-2026.pdf,viglacera.com.vn,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,consolidated,https://cdn.viglacera.com.vn/storage/documents/quan-he-co-dong/bao-cao-thuong-nien/bctc-hop-nhat-va-giai-trinh-q-i-2026.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\vgc_2026_annual_report_246adda4036af73a.pdf,246adda4036af73a69297bd2d730eba15ca0637e1f07d641740afc03cd5f000c,2026-06-06T13:17:34+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,viglacera.com.vn,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,2026-06-06T13:17:38+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
VGC,HOSE,Viglacera,2026-Q1,financial_statement,company_ir,Viglacera financial statements 01ID_PATCH1 candidate depth1 candidate,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat#menu,viglacera.com.vn,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,consolidated,https://viglacera.com.vn/document/bao-cao-tai-chinh-quy-i-nam-2026-hop-nhat#menu,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\vgc_2026_q1_financial_statement_ba5cbf234fb8add3.html,ba5cbf234fb8add34b8776cb54241d6d3a34da3cfc3e1e34d14977519692de7a,2026-06-06T13:17:42+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
HSG,HOSE,Hoa Sen Group,2025-Q2,financial_statement,company_ir,Hoa Sen financial statements 01ID_PATCH1 candidate,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-quy-ii-ndtc-2025-2026/,hoasengroup.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,consolidated,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-quy-ii-ndtc-2025-2026/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\hsg_2025_q2_financial_statement_bc06e0acb6c8d2b7.html,bc06e0acb6c8d2b74f57adb468d1e8d2d62764aac9390503cc8d1a3a4866b166,2026-06-06T13:17:47+00:00,SOURCE_BLOCKED_OR_JS_REQUIRED,low,True,SOURCE_BLOCKED_OR_JS_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; HTML page appears blocked, JS-only, login, or CAPTCHA"
HSG,HOSE,Hoa Sen Group,2026,financial_statement,company_ir,Hoa Sen financial statements 01ID_PATCH1 candidate,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-giua-nien-do-ndtc-2025-2026-da-soat-xet/,hoasengroup.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,consolidated,https://hoasengroup.vn/vi/bai-viet/hsg-bao-cao-tai-chinh-hop-nhat-va-giai-trinh-kqkd-hop-nhat-giua-nien-do-ndtc-2025-2026-da-soat-xet/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\hsg_2026_financial_statement_2ab7c0d15ec781d5.html,2ab7c0d15ec781d5b0a3e87d6268b707538a8118237000316fac72f434dd5976,2026-06-06T13:17:51+00:00,SOURCE_BLOCKED_OR_JS_REQUIRED,low,True,SOURCE_BLOCKED_OR_JS_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; HTML page appears blocked, JS-only, login, or CAPTCHA"
GMD,HOSE,Gemadept,2026-Q1,financial_statement,company_ir,Gemadept financial statements 01ID_PATCH1 candidate,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-1-2026/,gemadept.com.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-1-2026/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\gmd_2026_q1_financial_statement_3ed1465a0dc571b4.html,3ed1465a0dc571b4b7f95d2936e3abaf0ddcdb98ac786572f70f97bb2adf9e99,2026-06-06T13:17:54+00:00,SOURCE_BLOCKED_OR_JS_REQUIRED,low,True,SOURCE_BLOCKED_OR_JS_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; HTML page appears blocked, JS-only, login, or CAPTCHA"
GMD,HOSE,Gemadept,2025-Q4,financial_statement,company_ir,Gemadept financial statements 01ID_PATCH1 candidate,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-4-2025/,gemadept.com.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://www.gemadept.com.vn/bao-cao-tai-chinh-quy-4-2025/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\gmd_2025_q4_financial_statement_68051fef26244a05.html,68051fef26244a058489009eebf787ca7cf0f1534a9efbac1d95c11f0b3e55f9,2026-06-06T13:17:57+00:00,SOURCE_BLOCKED_OR_JS_REQUIRED,low,True,SOURCE_BLOCKED_OR_JS_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; HTML page appears blocked, JS-only, login, or CAPTCHA"
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate,https://bctn2025.fpt.com/vi,fpt.com,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/vi/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_e2c0d86df374c6b1.html,e2c0d86df374c6b1ac1f1f2c91063c5afc84cddf5f32a5d4876a13e742c718a2,2026-06-06T13:18:01+00:00,HTML_SNAPSHOT_SAVED,medium,True,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE"
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,2026-06-06T13:18:07+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,2026-06-06T13:18:11+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,fpt.com,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,2026-06-06T13:18:15+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate,https://bctn2025.fpt.com/vi/,fpt.com,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/vi/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_e2c0d86df374c6b1.html,e2c0d86df374c6b1ac1f1f2c91063c5afc84cddf5f32a5d4876a13e742c718a2,2026-06-06T13:18:18+00:00,HTML_SNAPSHOT_SAVED,medium,True,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE"
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,2026-06-06T13:18:22+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,2026-06-06T13:18:25+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,fpt.com,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,2026-06-06T13:18:29+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate,https://bctn2025.fpt.com/vi/bao-cao-esg/thong-diep-dinh-huong-esg,fpt.com,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/vi/bao-cao-esg/thong-diep-dinh-huong-esg/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_5120a48feb3290b0.html,5120a48feb3290b00defad897c01459a6f8795fdb839237104a45907f5ebac83,2026-06-06T13:18:32+00:00,HTML_SNAPSHOT_SAVED,medium,True,,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE"
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BAO-CAO-ESG_VI_02042026.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_38af0c1ef98f1884.pdf,38af0c1ef98f188438c5414bca58bac5f776f302997858a2dbc62af3b755335c,2026-06-06T13:18:37+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2026,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,fpt.com,DEPTH1_FROM_HTML,100,DEPTH1_REVIEWABLE_CANDIDATE,pdf,unknown,https://bctn2025.fpt.com/wp-content/uploads/2026/04/BCTN-2025.pdf,200,application/pdf,pdf,data\raw\official_finance_documents\01ie\fpt_2026_annual_report_9449a7251d126b63.pdf,9449a7251d126b635988974dbc72c2773c7fff39f4e5e858b5f7d3928b4e0e6c,2026-06-06T13:18:40+00:00,DEPTH1_DOCUMENT_DOWNLOADED,high,False,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_DOCUMENT_FILE_DOWNLOADED_NOT_FINANCE_EVIDENCE
FPT,HOSE,FPT Corporation,2025,annual_report,company_ir,FPT investor relations EN 01ID_PATCH1 candidate depth1 candidate,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,fpt.com,DEPTH1_FROM_HTML,79,DEPTH1_REVIEWABLE_CANDIDATE,html,unknown,https://bctn2025.fpt.com/bao-cao-esg/hoat-dong-vi-moi-truong-xanh/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\fpt_2025_annual_report_8803dfbeb9384029.html,8803dfbeb9384029f9769b153d87eea5fdd4e4693bfdd67d7e2ba4f291cdd8ba,2026-06-06T13:18:44+00:00,HTML_SNAPSHOT_SAVED,medium,True,,01IE_DEPTH1_DOCUMENT_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; document saved; no finance values parsed in 01I-B; 01IE_HTML_SNAPSHOT_NOT_FINANCE_EVIDENCE
GMD,HOSE,Gemadept,2025,financial_statement,company_ir,Gemadept financial statements 01ID_PATCH1 candidate,https://www.gemadept.com.vn/bao-cao-tai-chinh-6-thang-dau-nam-2025/,gemadept.com.vn,HTML_SNAPSHOT_ONLY,79,REVIEWABLE_CANDIDATE,html,unknown,https://www.gemadept.com.vn/bao-cao-tai-chinh-6-thang-dau-nam-2025/,200,text/html; charset=UTF-8,html,data\raw\official_finance_documents\01ie\gmd_2025_financial_statement_eecb88780feb5542.html,eecb88780feb554240e03bbf3082d325e43c08b24016d4efd66a05f9bff00a8b,2026-06-06T13:18:47+00:00,SOURCE_BLOCKED_OR_JS_REQUIRED,low,True,SOURCE_BLOCKED_OR_JS_REQUIRED,"01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS and official domain checked, finance numbers not parsed; HTML page appears blocked, JS-only, login, or CAPTCHA"
