balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason,stage,eligibility_status,demotion_reason,current_market_rank
1306,1306,MSH,HOSE,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,66.5232,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1306
1307,1307,MSN,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,87.4639,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1307
1308,1308,MSR,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,82.1964,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1308
1309,1309,MST,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,85.4784,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1309
1310,1310,MTA,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,48.9295,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1310
1311,1311,MTB,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1311
1312,1312,MTC,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Nhà hàng và quán bar,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,13.64,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1312
1313,1313,MTG,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,27.2801,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1313
1314,1314,MTH,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,17.3183,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1314
1315,1315,MTL,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,22.3655,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1315
1316,1316,MTP,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,33.6533,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1316
1317,1317,MTS,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Nhà cung cấp thiết bị,Công nghiệp,non_financial,0.0,0.0,22.3655,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1317
1318,1318,MTV,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1318
1319,1319,MTX,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1319
1320,1320,MVB,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,47.3073,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1320
1321,1321,MVC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,57.5191,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1321
1322,1322,MVN,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,Công nghiệp,non_financial,0.0,0.0,55.3666,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1322
1323,1323,MWG,HOSE,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,88.8392,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1323
1324,1324,MXC,UPCoM,"Tiêu dùng thiết yếu / Thực phẩm, đồ uống và thuốc lá / Thực phẩm",Tiêu dùng thiết yếu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1324
1325,1325,MZG,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Sản xuất giấy,Nguyên vật liệu,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1325
1326,1326,NAB,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,80.1851,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1326
1327,1327,NAC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1327
1328,1328,NAF,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,Hàng Tiêu dùng,non_financial,0.0,0.0,75.9236,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1328
1329,1329,NAG,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,Công nghiệp,non_financial,0.0,0.0,63.979,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1329
1330,1330,NAP,HNX,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,37.6648,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1330
1331,1331,NAS,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,33.4979,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1331
1332,1332,NAU,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1332
1333,1333,NAV,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,33.952,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1333
1334,1334,NAW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,53.2018,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1334
1335,1335,NBB,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,57.3575,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1335
1336,1336,NBC,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,Nguyên vật liệu,non_financial,0.0,0.0,64.8876,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1336
1337,1337,NBE,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,44.3232,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1337
1338,1338,NBP,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,32.464,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1338
1339,1339,NBT,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,24.2476,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1339
1340,1340,NBW,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,32.464,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1340
1341,1341,NCG,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1341
1342,1342,NCS,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,34.5061,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1342
1343,1343,NCT,HOSE,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,53.756,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1343
1344,1344,ND2,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,32.2718,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1344
1345,1345,NDC,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1345
1346,1346,NDF,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,50.0331,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1346
1347,1347,NDN,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,70.1448,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1347
1348,1348,NDP,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,36.3974,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1348
1349,1349,NDT,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,46.1893,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1349
1350,1350,NDW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,19.5337,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1350
1351,1351,NDX,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,49.6364,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1351
1352,1352,NED,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,56.8353,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1352
1353,1353,NEM,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Thiết bị điện,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1353
1354,1354,NET,HNX,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng cá nhân,Hàng Tiêu dùng,non_financial,0.0,0.0,40.7904,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1354
1355,1355,NFC,HNX,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,non_financial,0.0,0.0,37.1082,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1355
1356,1356,NGC,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Current market gate status=BLOCKED_MISSING_MARKET; original_stage=stage_0_full_universe; new_stage=stage_0_full_universe.,stage_0_full_universe,BLOCKED_MISSING_MARKET,,1356
