ticker,raw_rank,original_stage,new_stage,eligibility_status,demotion_reason,exchange,missing_market_flag,stale_price_flag,stale_days,trading_days_60d,avg_volume_60d,finance_quality_status,finance_core_metrics_present,finance_years_any_core_metric,finance_minimum_pass,finance_crosscheck_status,finance_confidence,manual_review_required
NTL,1390,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NTP,1391,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NTT,1392,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NTW,1393,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NUE,1394,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NVB,1395,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NVL,1396,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NVP,1397,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NVT,1398,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NWT,1399,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
NXT,1400,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
OCB,1401,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
OCH,1402,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ODE,1403,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
OGC,1404,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
OIL,1405,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ONE,1406,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ONW,1407,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
OPC,1408,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ORS,1409,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAC,1410,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAI,1411,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAN,1412,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAP,1413,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAS,1414,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PAT,1415,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PBC,1416,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PBP,1417,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PBT,1418,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PC1,1419,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCC,1420,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCE,1421,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCF,1422,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCG,1423,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCH,1424,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCM,1425,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCN,1426,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PCT,1427,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDB,1428,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDC,1429,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDN,1430,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDR,1431,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDT,1432,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PDV,1433,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PEC,1434,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PEG,1435,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PEN,1436,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PEQ,1437,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PET,1438,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PFL,1439,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGB,1440,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGC,1441,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGD,1442,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGI,1443,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGN,1444,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGS,1445,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGT,1446,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PGV,1447,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHC,1448,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHH,1449,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHN,1450,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHP,1451,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHR,1452,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PHS,1453,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PIA,1454,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PIC,1455,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PID,1456,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PIS,1457,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PIT,1458,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PIV,1459,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PJC,1460,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PJS,1461,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PJT,1462,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLA,1463,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLC,1464,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLE,1465,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLO,1466,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLP,1467,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PLX,1468,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMB,1469,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMC,1470,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMG,1471,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMJ,1472,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMP,1473,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMS,1474,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMT,1475,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PMW,1476,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PNC,1477,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PND,1478,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PNG,1479,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PNJ,1480,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PNP,1481,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PNT,1482,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POB,1483,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POM,1484,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POS,1485,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POT,1486,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POV,1487,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
POW,1488,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPC,1489,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPE,1490,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPH,1491,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPI,1492,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPP,1493,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPS,1494,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPT,1495,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PPY,1496,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PQN,1497,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PRC,1498,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PRE,1499,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PRO,1500,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PRT,1501,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSB,1502,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSC,1503,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSD,1504,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSE,1505,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSG,1506,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSH,1507,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSI,1508,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSL,1509,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSN,1510,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSP,1511,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PSW,1512,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PTB,1513,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PTC,1514,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
PTD,1515,stage_0_full_universe,stage_0_full_universe,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
