ticker,company_name,exchange_if_available,step26_screening_status,step29_screening_status,step29_review_status,step29_market_recovery_status,watchlist_status,shortlist_eligible,shortlist_exclusion_reason,step29_manual_review_required,manual_bctc_required,market_data_available_after_step28,recent_price_available_after_step28,liquidity_data_available_after_step28,step28_fetch_status,step28_fetch_error_type,step28_last_price_date,step28_last_close,step28_last_volume,last_price_date,last_close,avg_volume_20d,avg_volume_60d,last_volume,recent_trading_value,remaining_missing_fields,remaining_block_reasons,finance_quality_status,finance_source_confidence,market_source_confidence,crosscheck_status,verification_status,data_quality_status,confidence_status
DTC,Công ty Cổ phần Viglacera Đông Triều,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,100.0,,100.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTD,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,136550.0,,136550.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTE,Công ty Cổ phần Đầu tư Năng lượng Đại Trường Thành Holdings,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,20.0,,20.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTG,Công ty Cổ phần Dược phẩm Tipharco,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,50.0,,50.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTH,Công ty Cổ phần Dược - Vật tư Y tế Thanh Hóa,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,80.0,,80.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTI,Công ty Cổ phần Đầu tư Đức Trung,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,1.9,4490.0,,4490.0,8531.0,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTK,Tổng Công ty Điện lực TKV - Công ty Cổ phần,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,13200.0,,13200.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTL,Công ty Cổ phần Đại Thiên Lộc,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1140.0,,1140.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTP,Công ty Cổ phần Dược phẩm CPC1 Hà Nội,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,7540.0,,7540.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTT,Công ty Cổ phần Kỹ nghệ Đô Thành,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DTV,Công ty Cổ phần Phát triển điện Trà Vinh,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1170.0,,1170.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DUS,Công ty Cổ phần Dịch vụ Đô thị Đà Lạt,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVC,Công ty Cổ phần Thương mại dịch vụ Tổng Hợp Cảng Hải Phòng,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVG,Công ty Cổ phần Đại Việt Group DVG,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,334817.0,,334817.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVM,Công ty Cổ phần Dược liệu Việt Nam,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,90260.0,,90260.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVN,Tổng Công ty Dược Việt Nam - CTCP,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,46610.0,,46610.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVP,Công ty Cổ phần Đầu tư và Phát triển Cảng Đình Vũ,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,11930.0,,11930.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVT,Công ty Cổ phần Đào tạo và Dịch vụ Giao thông vận tải Bình Định,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DVW,Công ty Cổ phần Dịch vụ và Xây dựng cấp nước Đồng Nai,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DWC,Công ty Cổ phần Cấp nước Đắk Lắk,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DWS,Công ty Cổ phần Cấp nước và Môi trường Đô thị Đồng Tháp,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DX2,Công ty Cổ phần Đầu tư và Xây dựng 319.2,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,6180.0,,6180.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DXG,Công ty Cổ phần Bluemarq Group,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,18137500.0,,18137500.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DXL,Công ty Cổ phần Du lịch và Xuất nhập khẩu Lạng Sơn,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DXP,Công ty Cổ phần Cảng Đoạn Xá,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,523970.0,,523970.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DXS,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,4285060.0,,4285060.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DXV,Công ty Cổ phần VICEM Vật liệu Xây dựng Đà Nẵng,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,3760.0,,3760.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
DZM,Công ty Cổ phần Cơ điện Dzĩ An,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
E12,Công ty Cổ phần Xây Dựng Điện VNECO 12,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1140.0,,1140.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
E29,Công ty cổ phần Đầu tư Xây dựng và Kỹ thuật 29,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
EAD,Công ty Cổ phần Thủy điện Điện lực Đắk Lắk,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,4030.0,,4030.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
