balanced_rank,raw_rank,ticker,exchange,sector_raw,sector_bucket,firm_type,raw_evidence_priority_score,balanced_evidence_priority_score,liquidity_score,data_completeness_score,finance_sanity_score,source_coverage_score,market_crosscheck_status,finance_crosscheck_status,balance_action,evidence_stage,manual_review_required,reason
971,971,HAW,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=971; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
972,972,HAX,HOSE,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,Hàng Tiêu dùng,non_financial,0.0,0.0,67.6763,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=972; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
973,973,HBC,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,78.2286,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=973; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
974,974,HBD,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=974; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
975,975,HBH,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,22.3655,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=975; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
976,976,HBS,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,48.7704,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=976; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
977,977,HC1,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,43.0954,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=977; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
978,978,HC3,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,13.64,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=978; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
979,979,HCB,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,17.3183,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=979; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
980,980,HCC,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,39.0673,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=980; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
981,981,HCD,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,64.6116,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=981; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
982,982,HCI,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=982; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
983,983,HCM,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,Tài chính,securities,0.0,0.0,91.4886,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=983; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
984,984,HCT,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=984; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
985,985,HD2,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,44.6207,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=985; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
986,986,HD6,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,56.1113,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=986; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
987,987,HD8,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,17.3183,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=987; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
988,988,HDA,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,Công nghiệp,non_financial,0.0,0.0,53.6476,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=988; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
989,989,HDB,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,Ngân hàng,bank,0.0,0.0,92.9939,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=989; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
990,990,HDC,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,82.5572,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=990; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
991,991,HDG,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,Tài chính,real_estate,0.0,0.0,81.3209,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=991; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
992,992,HDM,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,Hàng Tiêu dùng,non_financial,0.0,0.0,37.74,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=992; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
993,993,HDO,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=993; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
994,994,HDP,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,Dược phẩm và Y tế,non_financial,0.0,0.0,40.7904,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=994; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
995,995,HDS,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=995; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
996,996,HDW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,30.7066,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=996; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
997,997,HEC,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,0.0,0.0,39.0673,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=997; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
998,998,HEJ,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,19.5337,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=998; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
999,999,HEM,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Thiết bị điện,Công nghiệp,non_financial,0.0,0.0,51.9184,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=999; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1000,1000,HEP,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,Công nghiệp,non_financial,0.0,0.0,33.4979,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1000; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1001,1001,HES,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Dịch vụ giải trí,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1001; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1002,1002,HEV,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,non_financial,0.0,0.0,24.9971,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1002; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1003,1003,HFB,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,39.6838,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1003; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1004,1004,HFC,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1004; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1005,1005,HFX,UPCoM,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Bán lẻ phức hợp,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1005; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1006,1006,HGA,UPCoM,Công nghiệp / Dịch vụ thương mại và chuyên nghiệp / Dịch vụ và thiết bị thương mại,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1006; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1007,1007,HGC,UPCoM,Công nghiệp / Dịch vụ thương mại và chuyên nghiệp / Dịch vụ chuyên nghiệp,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1007; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1008,1008,HGM,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,Nguyên vật liệu,non_financial,0.0,0.0,43.2393,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1008; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1009,1009,HGR,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1009; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1010,1010,HGT,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1010; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1011,1011,HGW,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",Tiện ích Cộng đồng,non_financial,0.0,0.0,31.8667,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1011; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1012,1012,HHB,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Sản xuất bia,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1012; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1013,1013,HHC,HNX,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,38.1717,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1013; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1014,1014,HHG,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,non_financial,0.0,0.0,65.3745,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1014; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1015,1015,HHN,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1015; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1016,1016,HHP,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Sản xuất giấy,Nguyên vật liệu,non_financial,0.0,0.0,81.0792,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1016; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1017,1017,HHR,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Đường sắt,Công nghiệp,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1017; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1018,1018,HHS,HOSE,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,Hàng Tiêu dùng,non_financial,0.0,0.0,85.8288,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1018; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1019,1019,HHV,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,86.0386,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1019; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1020,1020,HID,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,Công nghiệp,non_financial,0.0,0.0,73.1128,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1020; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1021,1021,HIG,UPCoM,Công nghệ Thông tin / Công nghệ Thông tin / Phần mềm & Dịch vụ Máy tính / Phần mềm,Công nghệ Thông tin,non_financial,0.0,0.0,52.6152,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1021; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1022,1022,HII,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",Nguyên vật liệu,non_financial,0.0,0.0,70.1983,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1022; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1023,1023,HIO,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1023; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1024,1024,HJC,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Thuốc lá / Thuốc lá,Hàng Tiêu dùng,non_financial,0.0,0.0,0.0,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1024; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1025,1025,HJS,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,non_financial,0.0,0.0,32.6499,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1025; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
1026,1026,HKB,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,Hàng Tiêu dùng,non_financial,0.0,0.0,59.0152,0.0,0.0,0.0,NOT_CHECKED,ONE_SOURCE_ONLY,KEPT,stage_0_full_universe,True,Balanced evidence workload allocation only. raw_rank=1026; balance_action=KEPT; market_crosscheck=NOT_CHECKED; finance_crosscheck=ONE_SOURCE_ONLY.
