ticker,period,local_path,file_hash,page_number,backend,text_char_count,has_finance_keywords,detected_unit,text_snippet,notes
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,2,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,3,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,4,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,5,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,6,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,7,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,8,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,9,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,10,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,11,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,12,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,13,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,14,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,15,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,16,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,17,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,18,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,19,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,20,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,21,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,22,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,23,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_be5e66907904207a.pdf,be5e66907904207a2eabf7189b6bd3b94f31712019b20a1d377b12762cb7e462,24,pypdf,0,False,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
