ticker,period,document_type,source_url,candidate_url,issue,manual_review_required,priority,notes
NLG,DISCOVERY_REVIEW,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/nhung su kien noi bat 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;CONSOLIDATED_KEYWORD_MATCH;AUDITED_OR_REVIEWED_KEYWORD_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/6. nlg - bao cao cua hdqt 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/quy che lam viec tai agm-en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/phieu bieu quyet agm - vn en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/giay uy quyen tham du agm.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/thu moi hop agm 2019 - vn en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/chuong trinh hop agm 2020-1 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/chot dscd phuc vu to chuc dhdcd thuong nien - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2020/thong qua thoi gian to chuc agm 2020 en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/nghi quyet hop dhdcd thuong nien 2019  - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/bien ban hop dhdcd thuong nien 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/to trinh hdqt - cac van de can bieu quyet - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/bao cao cua hdqt 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/phat hanh co phieu moi de tra co tuc 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/nhung su kien noi bat 2018 & bao cao kiem toan 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;CONSOLIDATED_KEYWORD_MATCH;AUDITED_OR_REVIEWED_KEYWORD_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/du thao dieu le cong ty dieu chinh - tom tat en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/du thao dieu le cong ty dieu chinh - toan van en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/report of inspection committee in 2018.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/proposal re. selection of auditor for 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/proposal re. report of ic in 2018.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/change of corporate governance structure from inspection committee into audit committee.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/report on esg policy execution in 2018.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/report on directors & officers liability insurance for bod members in 2018 and recommendation for 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/ngan sach hdqt & bks 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/business plan 2019 - profit distribution & dividend payment plans for 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/business plan update 2018-2020.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/2018 profit distribution.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/6.the le bieu quyet tai agm 2019-en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/5. quy che lam viec tai agm 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/4.phieu bieu quyet agm 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/3. giay uy quyen tham du agm 2019.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/2. chuong trinh hop agm 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/1. thu moi hop agm 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2019/nlg - cbtt - thong bao chot dscd phuc vu to chuc dhdcd 2019 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/13. nghi quyet dhdcd 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/12. bien ban hop dhdcd 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/11. to trinh hdqt - cac van de can bieu quyet - en1.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.11. agm 2018 - de xuat so luong tv hdqt tiep tuc nhiem ky 2016-2021 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.10. agm 2018 - esg policy 2018-2020 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.9. agm 2018 - bc trien khai cs esg 2017 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.8. agm 2018 - mua bao hiem trach nhiem cho hdqt 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.7. agm 2018 - ngan sach hdqt & bks 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.5. agm 2018 - right issue 2017-2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.2. agm 2018 - khkd 2018 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.2. agm 2018 - cap nhat khkd 3 nam 2018-2020 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/NLG/2.1. agm 2018 - kqkd 2017 & phuong an ppln 2017 - en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;CONSOLIDATED_KEYWORD_MATCH;AUDITED_OR_REVIEWED_KEYWORD_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
