ticker,source_page_url,source_snapshot_path,official_domain,candidate_url,candidate_scheme,candidate_domain,candidate_is_https,anchor_text,file_extension,candidate_document_type,period_guess,score,score_band,manual_review_required,reason,notes
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu,data\raw\official_finance_documents\01ic\ssi_discovery_ir_page_e75467d21e5f7a22.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/dieu-le-va-quy-dinh,https,ssi.com.vn,True,Điều lệ và quy định Điều lệ và quy định,html,filing_page,DISCOVERY_REVIEW,35,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu,data\raw\official_finance_documents\01ic\ssi_discovery_ir_page_e75467d21e5f7a22.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/ban-cao-bach,https,ssi.com.vn,True,Bản cáo bạch Bản cáo bạch,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu,data\raw\official_finance_documents\01ic\ssi_discovery_ir_page_e75467d21e5f7a22.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/thuyet-trinh-nha-dau-tu,https,ssi.com.vn,True,Thuyết trình nhà đầu tư Thuyết trình nhà đầu tư,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu,data\raw\official_finance_documents\01ic\ssi_discovery_ir_page_e75467d21e5f7a22.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/lien-he,https,ssi.com.vn,True,Liên hệ Liên hệ,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu,data\raw\official_finance_documents\01ic\ssi_discovery_ir_page_e75467d21e5f7a22.html,ssi.com.vn,https://www.ssi.com.vn/khach-hang-ca-nhan/huong-dan-giao-dich-chung-quyen-co-bao-dam,https,ssi.com.vn,True,,html,filing_page,DISCOVERY_REVIEW,35,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,https,ssi.com.vn,True,canonical,html,financial_statement,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu,https,ssi.com.vn,True,"Quan hệ nhà đầu tư 
                                 Quan hệ nhà đầu tư",html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/en/investor-relation/financial-report,https,ssi.com.vn,True,En,html,financial_statement,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/khach-hang-ca-nhan/quy-dinh-giao-dich/quy-dinh-giao-dich-co-phieu,https,ssi.com.vn,True,Hỗ trợ Hỗ trợ,html,filing_page,DISCOVERY_REVIEW,35,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/cong-bo-thong-tin,https,ssi.com.vn,True,Công Bố Thông Tin Công Bố Thông Tin,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/thong-tin-noi-bat,https,ssi.com.vn,True,Thông Tin Tài Chính Thông Tin Tài Chính,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-thuong-nien,https,ssi.com.vn,True,Báo Cáo Thường Niên Báo Cáo Thường Niên,html,annual_report,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;ANNUAL_REPORT_KEYWORD_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/thong-tin-co-phieu-ssi,https,ssi.com.vn,True,Thông Tin Cổ Đông Thông Tin Cổ Đông,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/lich-su-gia,https,ssi.com.vn,True,Lịch sử giá Lịch sử giá,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/lich-su-co-tuc,https,ssi.com.vn,True,Lịch Sử Cổ Tức Lịch Sử Cổ Tức,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/lich-su-tang-von,https,ssi.com.vn,True,Lịch Sử Tăng Vốn Lịch Sử Tăng Vốn,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/co-cau-so-huu,https,ssi.com.vn,True,Cơ cấu sở hữu Cơ cấu sở hữu,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-quan-tri,https,ssi.com.vn,True,Quản trị doanh nghiệp Quản trị doanh nghiệp,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/dieu-le-va-quy-dinh,https,ssi.com.vn,True,Điều lệ và quy định Điều lệ và quy định,html,filing_page,DISCOVERY_REVIEW,35,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/ban-cao-bach,https,ssi.com.vn,True,Bản cáo bạch Bản cáo bạch,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/thuyet-trinh-nha-dau-tu,https,ssi.com.vn,True,Thuyết trình nhà đầu tư Thuyết trình nhà đầu tư,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/lien-he,https,ssi.com.vn,True,Liên hệ Liên hệ,html,filing_page,DISCOVERY_REVIEW,20,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260423_SSI_Bao_cao_tai_chinh_hop_nhat_Quy_1_nam_2026.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2026-Q1,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260420_SSI_Bao_cao_tai_chinh_rieng_Quy_1_nam_2026(2).pdf,https,ssi.com.vn,True,,pdf,financial_statement,2026-Q1,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_rieng_nam_2025_da_kiem_toan.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2026,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_tai_chinh_hop_nhat_nam_2025_da_kiem_toan.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2026,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260327_SSI_Bao_cao_ty_le_ATTC_nam_2025_da_kiem_toan.pdf,https,ssi.com.vn,True,,pdf,filing_page,2026,40,LOW_CONFIDENCE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260130_SSI_Bao_cao_tai_chinh_hop_nhat_Quy_4_nam_2025.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2025-Q4,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20260120_SSI_Bao_cao_tai_chinh_rieng_Quy_4_nam_2025.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2025-Q4,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/SSI_Bao_cao_tai_chinh_hop_nhat_Quy_3_nam_2025%20(1).pdf,https,ssi.com.vn,True,,pdf,financial_statement,2025-Q3,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;CONSOLIDATED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/20251020_SSI_Bao_cao_tai_chinh_rieng_Quy_3_nam_2025.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2025-Q3,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD;PERIOD_NOT_EXACT_TARGET_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/upload/files/IR/Reports/20250814_SSI_Bao_cao_tai_chinh_rieng_soat_xet_ban_nien_2025.pdf,https,ssi.com.vn,True,,pdf,financial_statement,2025,79,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;STANDALONE_REVIEW_REQUIRED;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh?page=2,https,ssi.com.vn,True,2,html,financial_statement,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
SSI,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh,data\raw\official_finance_documents\01ic\ssi_discovery_financial_statement_68d6bf305a2d57f6.html,ssi.com.vn,https://www.ssi.com.vn/quan-he-nha-dau-tu/bao-cao-tai-chinh?page=3,https,ssi.com.vn,True,3,html,financial_statement,DISCOVERY_REVIEW,70,REVIEWABLE_CANDIDATE,True,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;BCTC_KEYWORD_MATCH;SOURCE_FROM_BLOCKED_PAGE_REVIEW;FILE_TYPE_UNCONFIRMED_REVIEW,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
