ticker,period,period_type,field_name,value,unit,currency,source_category,source_name,source_url,fetch_time,confidence_raw,raw_label,raw_value,notes
GAS,2026-Q1,quarter,total_assets,92923423491919.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,total_assets,92923423491919.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,total_liabilities,22333645606660.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,total_liabilities,22333645606660.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,equity,70589777885259.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,equity,70589777885259.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,cash,7321907295672.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,cash,7321907295672.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,short_term_debt,1740922921014.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,short_term_debt,1740922921014.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,long_term_debt,1542529805063.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,long_term_debt,1542529805063.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,operating_cash_flow,-468939629618.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,operating_cash_flow,-468939629618.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
GAS,2026-Q1,quarter,inventory,3047822684577.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:20:54+00:00,low,inventory,3047822684577.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
PVS,2026-Q1,quarter,revenue,8699805219801.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:21:11+00:00,low,revenue,8699805219801.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
PVS,2026-Q1,quarter,total_assets,40730099546969.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:21:11+00:00,low,total_assets,40730099546969.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
PVS,2026-Q1,quarter,total_liabilities,24053840401927.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:21:11+00:00,low,total_liabilities,24053840401927.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
