dataset_name,record_key,ticker,field_name,source_category,source_name,source_priority_rank,value,normalized_value,source_url,fetch_time,confidence_raw,evidence_status,reconciliation_status,notes
market_price,ticker=GMD|date=2026-05-04,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-04,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-04,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-05,2026-05-05,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,close,vnstock,vnstock:vci:quote_history,7,75.41,75.41,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,volume,vnstock,vnstock:vci:quote_history,7,2693422.0,2693422,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,203110953.02,203110953,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-05,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-06,2026-05-06,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,close,vnstock,vnstock:vci:quote_history,7,76.19,76.19,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,volume,vnstock,vnstock:vci:quote_history,7,1061487.0,1061487,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,80874694.53,80874694.53,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-06,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-07,2026-05-07,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,close,vnstock,vnstock:vci:quote_history,7,77.26,77.26,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,volume,vnstock,vnstock:vci:quote_history,7,2652674.0,2652674,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,204945593.24,204945593.2,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-07,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-08,2026-05-08,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,close,vnstock,vnstock:vci:quote_history,7,78.42,78.42,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,volume,vnstock,vnstock:vci:quote_history,7,1918359.0,1918359,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,150437712.78,150437712.8,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-08,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-11,2026-05-11,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,close,vnstock,vnstock:vci:quote_history,7,77.45,77.45,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,volume,vnstock,vnstock:vci:quote_history,7,1716781.0,1716781,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,132964688.45,132964688.5,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-11,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-12,2026-05-12,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,close,vnstock,vnstock:vci:quote_history,7,79.3,79.3,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,volume,vnstock,vnstock:vci:quote_history,7,1795331.0,1795331,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,142369748.29999998,142369748.3,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-12,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-13,2026-05-13,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,close,vnstock,vnstock:vci:quote_history,7,79.3,79.3,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,volume,vnstock,vnstock:vci:quote_history,7,1527481.0,1527481,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,121129243.3,121129243.3,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-13,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-14,2026-05-14,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,close,vnstock,vnstock:vci:quote_history,7,79.01,79.01,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,volume,vnstock,vnstock:vci:quote_history,7,1052854.0,1052854,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,83185994.54,83185994.54,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-14,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,date,vnstock,vnstock:vci:quote_history,7,2026-05-15,2026-05-15,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,close,vnstock,vnstock:vci:quote_history,7,77.65,77.65,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,volume,vnstock,vnstock:vci:quote_history,7,1162786.0,1162786,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,trading_value,vnstock,vnstock:vci:quote_history,7,90290332.9,90290332.9,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,source,vnstock,vnstock:vci:quote_history,7,vnstock:vci:quote_history,vnstock:vci:quote_history,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,source_url,vnstock,vnstock:vci:quote_history,7,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,fetch_time,vnstock,vnstock:vci:quote_history,7,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-15,GMD,confidence_raw,vnstock,vnstock:vci:quote_history,7,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
market_price,ticker=GMD|date=2026-05-18,GMD,ticker,vnstock,vnstock:vci:quote_history,7,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real market row from vnstock Quote.history; trading_value derived from fetched close*volume
